以下、名無しにかわりましてVIPがお送りします。<>sage<>2007/09/19(水) 12:24:39.42 ID:VGiKK1qV0<> <a href="../test/read.cgi/news4vip/1190035226/522" target="_blank">&gt;&gt;522</a> <br> ローゼンメイデンをいますぐ見てくるべし、vipperは全員 <br> 見ている <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 12:36:47.33 ID:JSzGCoUk0<> おはいおー <br>  <br> そういやまだやるなべさんにメールしてないや <br> メールする！ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 12:43:48.41 ID:zXfJUG66O<> <a href="../test/read.cgi/news4vip/1190035226/521" target="_blank">&gt;&gt;521</a> <br> ｗｗｗｗｗなんとなくｗｗｗｗｗｗｗｗｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 12:47:09.28 ID:/f90jAwgO<> <a href="../test/read.cgi/news4vip/1190035226/523" target="_blank">&gt;&gt;523</a> <br> さんくす！ちょっとローゼンメイデン見てくる！ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 13:01:43.09 ID:JiTtSMLLO<> やるなべさんはスポーツは何をやってたのかお？ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 13:06:50.37 ID:FOOxYrHw0<> http://yakuyakou.blog69.fc2.com/?q=%A5%ED%A1%BC%A5%BC%A5%F3%A5%E1%A5%A4%A5%C7%A5%F3 <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 13:16:06.97 ID:FOOxYrHw0<> くんくん　つ【http://imepita.jp/20070919/477130】 <>
サザソのトリヴィア<><>2007/09/19(水) 13:16:56.91 ID:BztEqk4W0<> ヾ(*´∀｀*)ﾉ ｷｬｯｷｬ  <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 13:34:31.63 ID:MlOfZJAA0<> <a href="../test/read.cgi/news4vip/1190035226/501" target="_blank">&gt;&gt;501</a> <br> &gt;&gt;これは今までメールくれた人には問答無用で送り付けるので待っててちょ  <br>  <br> ほんとうに？？ｗｋｔｋ！！ <br> 大和葉書頂いて感謝しつつ今日も会社から見守ってますよ <br> まだおなごりおしむのは早いのかもだけど <br> あとのコスは吸収と沖縄をのこすのみとなったわけだが <br>  <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 13:34:46.79 ID:z703SYNGO<> 【島根】「故郷で仕事を探そうと思った」　盗んだ自転車で愛知から熊本を目指す　住所不定無職男（33）を逮捕  <br> http://news22.2ch.net/test/read.cgi/newsplus/1190111438/ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 13:38:24.78 ID:tYUVUAua0<> なぁ、みんな･･･。俺、今心身症とかストレスの関係で会社休職中なんだ。でも、 <br> することなくて暇だし、自分に自信がもてないから何かしようと思っていて、と <br> りあえず、チャリで大阪に行って、大好きな阪神優勝（するであろうと予定）で <br> もついでに祝ってこようと思ってるんだが、チャリで東京～大阪は大体日数的に <br> は何日くらいでいけるもんなんだ？ちなみに、別段体力に自信があるわけでもな <br> い俺ですが、やる限りには全力でやるから教えて下さい。 <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 13:56:48.84 ID:FOOxYrHw0<> 　 ｡｡  <br> 　ﾟ●゜  <br> 　　　 ｡｡  <br> 　　　ﾟ●゜  <>
以下、名無しにかわりましてVIPがお送りします。<>sage<>2007/09/19(水) 13:59:13.17 ID:dawR62Ax0<> <a href="../test/read.cgi/news4vip/1190035226/533" target="_blank">&gt;&gt;533</a>よ <br> 気合で逝け！！とにかく今から家を出ろ！！ <br> 靴とチャリはいいものを。がんばれよ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 14:05:32.25 ID:tYUVUAua0<> <a href="../test/read.cgi/news4vip/1190035226/535" target="_blank">&gt;&gt;535</a> <br> 把握した。ただ、金曜の夕方に病院がある。そこだけは行って薬を貰ってから <br> 行こうと思うんだ。つか、サボったら会社に通報→俺ガチ死亡ｗｗｗな展開だ <br> からなｗｗｗｗｗｗｗｗ <br> 今日明日を使って、ルートを考えてみる予定 <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 14:09:05.53 ID:XzaBgYIh0<> <a href="../test/read.cgi/news4vip/1190035226/536" target="_blank">&gt;&gt;536</a> <br> この言葉だけは覚えておけ！ <br>  <br> 「くんくんは天才よ！」 <br>  <br> 以上。ぐっどらっく <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 14:14:17.13 ID:K31cvBGgO<> 【ｷｬﾉﾝ】東京⇔大阪を一日で走る　3走目【ﾎﾞｰﾙ】  <br> http://sports11.2ch.net/test/read.cgi/bicycle/1180442387/ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 14:15:42.35 ID:FOOxYrHw0<> <a href="../test/read.cgi/news4vip/1190035226/536" target="_blank">&gt;&gt;536</a> <br> ついでに山口まで来いwww <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 14:33:43.83 ID:tYUVUAua0<> <a href="../test/read.cgi/news4vip/1190035226/539" target="_blank">&gt;&gt;539</a> <br> ついでのきょりじゃねぇｗｗｗｗｗｗ大阪が中間にもならネーじゃネーかｗ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 14:37:16.13 ID:FOOxYrHw0<> 山口→500km→大阪→500km→東京 <br>  <br> 高速だと真ん中あたりなんだがwww <br>  <>
以下、名無しにかわりましてVIPがお送りします。<>sage<>2007/09/19(水) 14:43:54.23 ID:dawR62Ax0<> 応援するぜスレ立てしろよ! <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 14:58:31.11 ID:FOOxYrHw0<> 　 ｡｡  <br> 　ﾟ●゜  <br> 　　　 ｡｡  <br> 　　　ﾟ●゜  <br> 　 ｡｡  <br> 　ﾟ●゜  <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 14:58:44.06 ID:ejAP0TVm0<> <a href="../test/read.cgi/news4vip/1190035226/536" target="_blank">&gt;&gt;536</a> <br> 今年は「盗んだバイク」と「田代」が東京から出発してるんだよな <br> ルートその他参考にしたらいいんじゃね？ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 15:07:23.93 ID:S8mh+JcE0<> 九州の天気は大丈夫なのかな <br> 事故と怪我には気をつけて <>
以下、名無しにかわりましてVIPがお送りします。<>sage<>2007/09/19(水) 15:07:25.12 ID:WIJ0mKTb0<> ＞コンビニのコンセントに無断で携帯電話をつないで充電したとして、 <br> ＞大阪府警松原署が窃盗容疑で同府松原市の当時中学2年で14歳だった男子生徒ら2人を <br> ＞大阪地検堺支部に書類送検していたことが19日、分かった。 <br> ＞被害額1円の事件の送検は、極めて異例という。 <br> ＞　調べでは、男子生徒と同級生の2人は3月15日未明、松原市上田のコンビニで、 <br> ＞外壁にあるコンセントに携帯電話の充電器を約15分間つなぎ、1円相当の電気を盗んだ疑い。 <br>  <br> お久しぶり、そしてあべさん気をつけれ～ <>
以下、名無しにかわりましてVIPがお送りします。<>sage<>2007/09/19(水) 15:08:36.04 ID:uMsVTlku0<> 流石Ｋ札暇だな <>
やるなべ </b>◆uMmGs86jSY <b><><>2007/09/19(水) 15:12:53.07 ID:yeyjSNPzO<> 小5ｰ6　野球スイミングスクールスキー学校 <br> 厨房　陸上　　　以上 <br>  <br> (＾o＾)　…。 <br>  <br> GW明け、この旅に向けて10kgのダイエットをすべくランニングを始めるも初日から腰痛→終了 <br>  <br> 自転車は野宿するしないで装備が全く違ってきます <br> まず自分なりに装備リストを調べて、それをこのスレに書いてみましょう <br> 盗バイはじめ経験者が突っ込んでくれます <br> 俺も後ろから突っ込んでくれます <br>  <br> 長府駅に45分着ってとこ <br> 今日は久しぶりにジリジリくる暑さです <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 15:15:14.71 ID:7IPE7APe0<> つーことは明るいうちに赤間神宮つくね <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 15:16:54.05 ID:1ZelL4F40<> <a href="../test/read.cgi/news4vip/1190035226/540" target="_blank">&gt;&gt;540</a> <br> じゃあとりあえず広島まで来いやｗ <>
あきら<><>2007/09/19(水) 15:35:54.59 ID:yDclbC/10<> <a href="../test/read.cgi/news4vip/1190035226/403" target="_blank">&gt;&gt;403</a> <br> <a href="../test/read.cgi/news4vip/1190035226/427" target="_blank">&gt;&gt;427</a> <br> 亀より遅いレスで申し訳ない。 <br> うｐっていただいて問題ないです。 <br> 捨てアドは所詮捨てアド。捨ててないがなｗ <br>  <br> おいら中津で生まれたのね。 <br> 中津常が個人所有だったってことのほうが驚き。 <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 15:42:21.01 ID:IX2RkA0ZO<> (　ﾟ∀ﾟ)Ｏ彡゜あきら！あきら！ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 15:52:45.18 ID:vhXt2FPXO<> 関門トンネル(人道)を通る時圏外にならないことにびっくりするがいいさ… <>
あきら<><>2007/09/19(水) 15:55:03.45 ID:yDclbC/10<> やっぱ俺がうｐるわ <br> ttp://sekison.org/log.zip <br>  <br> 自分の過去の発言を読んだ今の心境 <br>  <br> 穴があったら中でションベンしたい <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 15:57:50.19 ID:7BEfSUll0<> http://www.nicovideo.jp/watch/sm1093115 <br> ﾆｺ動より。 <br>  <br> スレhttp://wwwww.2ch.net/test/read.cgi/news4vip/1190183986/ <br> 藤崎瑞希の信者である山下伊豆見君(12♂)が永井先生に憧れて乞食を始めました。 <br> リスナーに箱○とアイマスを貰うべく場所と日程の調整を行っている動画です。 <br>  <br> 28日の3時半 池袋とらのあなオフ予定だそうだ、おまいらOK? <br>  <br> 動画見るのだるいって奴も3:36から見てみるべき。 <>
以下、名無しにかわりましてVIPがお送りします。<>sage<>2007/09/19(水) 16:02:04.00 ID:+08pCckK0<> 北九州スネーク行きたいが関門は何時頃通過かな？ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 16:07:44.36 ID:tYUVUAua0<> 500㌔だったのか、大阪まで。んで、山口まで残り500･･･。行けなくはないだろうが、帰りを計算してみるとかなりやヴぇー <br> だろうな。むしろ、広島まで新幹線で行って、チャリ買ってスタートという手もあるんだろうか？ <br>  <br> やるなべさんは睡眠をどうしてるんですか？自分は、ジャージかなんかでも着て公園野宿かなんかを想定してるんですが。 <br> もっと言うと、風呂とかってどうしてるんですか？臭くなったら、コンビニとかも拒否されそうなのが怖いんですが･･･。 <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 16:10:36.23 ID:JiTtSMLLO<> ＞＞548高校では何部だったんだwww <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 16:12:47.88 ID:1ZelL4F40<> さっきやるなべさんに初ﾒﾙ送ったｗ <br>  <br> <a href="../test/read.cgi/news4vip/1190035226/554" target="_blank">&gt;&gt;554</a> <br> 乙！　いただきますた＆あとでゆっくり読ませてもらうお。 <br> しかしその「心境」は実に微妙だな(；^ω^) <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 16:25:59.56 ID:FOOxYrHw0<> 　 ｡｡  <br> 　ﾟ●゜  <br> 　　　 ｡｡  <br> 　　　ﾟ●゜  <br> 　 ｡｡  <br> 　ﾟ●゜  <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 16:41:15.82 ID:FOOxYrHw0<> 　 ｡｡  <br> 　ﾟ●゜  <br> 　　　 ｡｡  <br> 　　　ﾟ●゜  <br> 　 ｡｡  <br> 　ﾟ●゜  <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 16:46:22.50 ID:uliMdzjTO<> <a href="../test/read.cgi/news4vip/1190035226/557" target="_blank">&gt;&gt;557</a> <br> 盗バイとかは真夏だけど今からの気温をナメるなよ <br> 昼間は暑いが夜は冷えてくるからな <br> 薬を服用してるなら医者に薬の処方箋と診断書を書いてもらえ <br> そして阪神タイガースの旗にメッセージを書いてもらいながら旅をするといいかもな <br> 同じ阪神タイガースファンとして応援してるぜ！ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 16:55:16.42 ID:tYUVUAua0<> <a href="../test/read.cgi/news4vip/1190035226/562" target="_blank">&gt;&gt;562</a> <br> そして、名古屋通過中にドラゴンズに襲われろ･･･と？ <br>  <br> そんなわけで、明日にでもチャリを買う予定なんだが、どんな奴がいいんだ？ <br> <a href="../test/read.cgi/news4vip/1190035226/538" target="_blank">&gt;&gt;538</a>が素敵なスレを教えてくれたんだが、イマイチ車種名？というかも分から <br> ない俺にとっては、どうしたものやら。 <>
やるなべ </b>◆uMmGs86jSY <b><><>2007/09/19(水) 17:00:02.34 ID:yeyjSNPzO<> 自分的一大イベント(？)なので、もしトンネル内にお付き合いいただければ19時半にお願いしますｗｗｗｗｗｗ <br>  <br> 高校は帰宅… <br> 今思えばＳＯＳ団でも作りゃよかった <br>  <br> 今は上ジャージ、下はポンチョにくるんでます <br> 下半身や風をしのぐために１００円ショップの自転車カバーにくるまるのがオススメ <br> 顔は防虫スプレーでしのぐといいです <br> 茂みなどの緑、水場の近くにはまだ蚊がいますんでご注意を <br>  <br> 今長府の観光会館みたいなとこにいるんだけどさー <br> ふぐって漂白することがあんのね <br> ギフトの見本に「無漂白」ってシール貼ってんの <br> なんか軽くショック <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 17:01:30.39 ID:ejAP0TVm0<> 俺もメール送った <br> ある日突然やるなべさんが家に来ちゃったらどうしよう＞＜ <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br> ぜってぇーその場で押し倒すｗｗｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 17:02:17.28 ID:uliMdzjTO<> <a href="../test/read.cgi/news4vip/1190035226/563" target="_blank">&gt;&gt;563</a> <br> カテ・スポーツ一般 <br> 板・自転車 <br>  <br> 身長 <br> 体重 <br> 股下 <br> 目的 <br> 予算 <br> これくらい書けば教えてくれるぞ <>
やるなべ </b>◆uMmGs86jSY <b><><>2007/09/19(水) 17:05:28.61 ID:yeyjSNPzO<> <a href="../test/read.cgi/news4vip/1190035226/563" target="_blank">&gt;&gt;563</a> <br> 風呂は健康ランドか銭湯か漫画喫茶 <br> 公園で洗うのは最初かなり精神的にくるからオススメしない <br> 自転車は予算次第だけど、荷台とカゴがあるから切り替え付きママチャリでも十分 <br> 100円ショップのでいいからテールランプは必携 <br> 日本一周してひかれた爺さんは多分付けてなかった <br>  <br> 聞きたいことは出発したあとも片っ端から聞いてちょ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 17:07:28.48 ID:FOOxYrHw0<> <a href="../test/read.cgi/news4vip/1190035226/563" target="_blank">&gt;&gt;563</a> <br> とりあえず新幹線か飛行機で山口来いよ <br> 山口　→　大阪　だと、逝くしかないけど <br>  <br> 東京　→　大阪　だと、途中でorzしてUターンしそうだからwww <br>  <br>  <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 17:20:59.82 ID:tYUVUAua0<> <a href="../test/read.cgi/news4vip/1190035226/566" target="_blank">&gt;&gt;566</a> <br> サンクス！ <br> ちょっと後で、予算を計算してみるわ。チャリ代含めて10万ちょいあれば余裕に行けるものかな？ <br> 泊まるとこは、満喫と野宿あたりを組み合わせつつとして･･･。まぁ、大阪に3日くらいで着くよう <br> にすれば往復で1週間。問題はないな。 <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 17:33:55.47 ID:FOOxYrHw0<> 　 ｡｡  <br> 　ﾟ●゜  <br> 　　　 ｡｡  <br> 　　　ﾟ●゜  <br> 　 ｡｡  <br> 　ﾟ●゜  <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 17:42:12.10 ID:Y17VbSZNO<> 片道三日…いや、ナメすぎだろ!! <br>  <br> 以前詳しい人から聞いたんだけど、慣れた人間で一日に大体100kmがいいとこらしい。 <br> 増してや初心者…てか、ド素人が挑むんだろ？短く見積もって片道一週間みないと、普通に無謀なんじゃないか？ <br>  <br> 帰りは新幹線等公共機関使えば、日数的にかなりオーバーするのは抑えられるとは思うが。 <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 17:47:37.44 ID:zXfJUG66O<> <a href="../test/read.cgi/news4vip/1190035226/565" target="_blank">&gt;&gt;565</a> <br> ｗｗｗｗｗ妄想ｗｗｗｗｗｗｗ逞しすぎてﾜﾛｽｗｗｗｗｗｗｗｗｗｗｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 17:48:05.22 ID:jCnIMOa1O<> 寝ないでほぼ丸一日漕ぎ続ければ素人の折り畳み自転車でも１日100キロは行ける、因みに体験談  <br>  <br> 死ぬけど <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 17:48:43.16 ID:tYUVUAua0<> <a href="../test/read.cgi/news4vip/1190035226/571" target="_blank">&gt;&gt;571</a> <br> 申し訳ございません、浅はかでございました。 <br> まぁ、ルートを確定させて、病院に休業期間延長をうま～く申請して挑戦すれば、 <br> 片道1週間でいけそうだな･･･。帰りは公共って言った場合、チャリは宅配便とかっ <br> てことなのか？まぁ、帰りも頑張ってみる予定ではあるんだが･･･。 <br>  <br> 大阪経由のゴールは、京都の寺にするかもしれない。出発予定は金曜夜か土曜の昼迄に <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 17:55:50.76 ID:gIiXg1D40<> なんだろ？と思って554のログ開いた瞬間に、２つ隣街の人のことだってすぐにわかった <br> 医療系の難しいブログ書いてるよね <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 18:06:29.34 ID:FOOxYrHw0<> 　 ｡｡  <br> 　ﾟ●゜  <br> 　　　 ｡｡  <br> 　　　ﾟ●゜  <br> 　 ｡｡  <br> 　ﾟ●゜  <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 18:14:45.85 ID:A4sASrtB0<> 輪行袋ってのがあって，それに入れると電車ｵk <br> http://ja.wikipedia.org/wiki/%E8%BC%AA%E8%A1%8C <br>  <br> 5000円ぐらいからあるお． <br> 漏れは前輪だけ外して詰めれるの買った．まだ未開封だがｗｗｗｗｗｗｗ <>
あきら<><>2007/09/19(水) 18:15:07.89 ID:o2pi9SxK0<> <a href="../test/read.cgi/news4vip/1190035226/575" target="_blank">&gt;&gt;575</a> <br> 瞬間にわかるとはなかなかやるなｗ <br> ブログのほうは恥ずかしいんでスルーしてくれ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 18:18:35.71 ID:XfMpjttNO<> 何でもいいからやりたかったら出発してみるといい <br> 男魂やモチツケクラスのクオリティーなんてなくてもいいのさ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 18:19:39.43 ID:zXfJUG66O<> <a href="../test/read.cgi/news4vip/1190035226/578" target="_blank">&gt;&gt;578</a> <br> 帰ったらPCから見させてもらうぜぇぇぇぇ！ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 18:20:56.07 ID:wigPkDnm0<> 10万再生記念にＺｉｐ公開 <br> http://www.nicovideo.jp/watch/sm821822 <>
やるなべ </b>◆uMmGs86jSY <b><><>2007/09/19(水) 18:25:10.49 ID:yeyjSNPzO<> 輪行はブルーシートにくるむだけでおっけーらしいよ <br> ただし分解と組み立ては慣れてないとめちゃくちゃ苦労するって <br> 行き新幹線で、向こうで自転車買ったらいいんじゃないかな <br>  <br> 沖縄が見えました <br> http://imepita.jp/20070919/659080 <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 18:28:02.98 ID:jzA1mO0N0<> <a href="../test/read.cgi/news4vip/1190035226/582" target="_blank">&gt;&gt;582</a> <br> 見えてない見えてないｗｗ <br> やるなべ！そこ！北海道！ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 18:28:27.73 ID:gIiXg1D40<> <a href="../test/read.cgi/news4vip/1190035226/578" target="_blank">&gt;&gt;578</a> <br> youだったのかい( ^ω^) <br> 名前は知らんかったわｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 18:28:43.99 ID:FOOxYrHw0<> <a href="../test/read.cgi/news4vip/1190035226/582" target="_blank">&gt;&gt;582</a> <br> それ半島ﾆﾀﾞ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 18:37:38.96 ID:FOOxYrHw0<> 　 ｡｡  <br> 　ﾟ●゜  <br> 　　　 ｡｡  <br> 　　　ﾟ●゜  <br> 　 ｡｡  <br> 　ﾟ●゜  <>
やるなべ </b>◆uMmGs86jSY <b><><>2007/09/19(水) 18:42:16.00 ID:yeyjSNPzO<> ええい、アスパムが見えんぞ！ <br> すると隠岐はどこいったんだｗｗｗｗｗｗｗｗｗｗｗｗｗ <br>  <br> これを撮ろうとしたら <br> http://imepita.jp/20070919/669700 <br>  <br> シャッター切る直前に携帯が地面に落ちた <br> http://imepita.jp/20070919/670230 <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 18:44:56.22 ID:zIxKwC9LO<> 凄い写真だ… <br> みてるとｸﾗｸﾗするw <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 18:44:57.22 ID:0A8Q/nMZ0<> <a href="../test/read.cgi/news4vip/1190035226/587" target="_blank">&gt;&gt;587</a> <br> 目がーーー！　　目がああぁっぁっぁぁぁぁぁ！！！！！！！！！！！！ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 18:47:01.54 ID:VGiKK1qV0<> おお、時空にゆがみが、きっと飛び込んでいれば九州に <br> ワープできたんだぜ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 18:49:09.64 ID:sBbokqcz0<> いつもながら、何の迷いもないすばらしいポーズです。 <br> いよいよ九州入り、お会いできる日まで練習に励みます。 <br>  <>
以下、名無しにかわりましてVIPがお送りします。<>sage<>2007/09/19(水) 18:49:39.18 ID:rKyscZLEO<> 魔封波されたみたいだｗ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 18:51:33.62 ID:ejAP0TVm0<> さまよえるオランダ人ならぬ <br> さまよえるやるなべになるところだたｗ <>
以下、名無しにかわりましてVIPがお送りします。<>自動<>2007/09/19(水) 19:00:51.43 ID:qV+StUqS0<> ☆ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 19:08:26.27 ID:XfMpjttNO<> 久々の爽やかなVIPじゃまいかな <br> 去年のメンバーに会いたくなった。西大井の人このスレ見てるかな <br> やるなべさん打ち上げ会で会えるかな <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 19:19:44.95 ID:FOOxYrHw0<> 　 ｡｡  <br> 　ﾟ●゜  <br> 　　　 ｡｡  <br> 　　　ﾟ●゜  <br> 　 ｡｡  <br> 　ﾟ●゜  <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 19:29:42.30 ID:FOOxYrHw0<> 　 ｡｡  <br> 　ﾟ●゜  <br> 　　　 ｡｡  <br> 　　　ﾟ●゜  <br> 　 ｡｡  <br> 　ﾟ●゜  <>
やるなべ </b>◆uMmGs86jSY <b><><>2007/09/19(水) 19:34:34.51 ID:yeyjSNPzO<> 人道トンネル入り口の近くに、幕末のころの大砲があるんですね <br> ついに九州入り…ぼくもうれしさのあまり発射しそうです <br>  <br> http://imepita.jp/20070919/695530 <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 19:36:21.14 ID:IX2RkA0ZO<> ひ、久々のビクトリーレッグ！！ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 19:39:32.31 ID:ejAP0TVm0<> <a href="../test/read.cgi/news4vip/1190035226/598" target="_blank">&gt;&gt;598</a> <br> 大砲と・・・砲？・・・ほう？・・・・・・けい？ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 19:48:07.21 ID:uliMdzjTO<> <a href="../test/read.cgi/news4vip/1190035226/600" target="_blank">&gt;&gt;600</a> <br> この旅が終われば一皮剥けるさ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 19:50:41.54 ID:C8w/NeV9O<> やるなべさん本州脱出間近！勃起しそう！ <br> 俺もチャリ旅でその人道トンネル通ったときはすごいこみ上げて来るものがあったなぁ。 <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 19:56:17.02 ID:zXfJUG66O<> <a href="../test/read.cgi/news4vip/1190035226/598" target="_blank">&gt;&gt;598</a> <br> ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ <br>  <br>  <br>  <br>  <br>  <br>  <br> くぱぁ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 20:06:01.41 ID:FOOxYrHw0<> 　 ｡｡  <br> 　ﾟ●゜  <br> 　　　 ｡｡  <br> 　　　ﾟ●゜  <br> 　 ｡｡  <br> 　ﾟ●゜  <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 20:08:23.66 ID:ejAP0TVm0<> あーーーーーーーー <br> やるなべさんが海の向こうに逝っちまううううううう <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 20:17:05.65 ID:FOOxYrHw0<> 関門㌧ネル <br> http://imepita.jp/20070919/729650 <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 20:20:40.69 ID:Ju3B9l2P0<> コラ？ <br> しょぼいね <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 20:29:29.69 ID:FOOxYrHw0<> 　 ｡｡  <br> 　ﾟ●゜  <br> 　　　 ｡｡  <br> 　　　ﾟ●゜  <br> 　 ｡｡  <br> 　ﾟ●゜  <>
やるなべ </b>◆uMmGs86jSY <b><><>2007/09/19(水) 20:31:33.53 ID:yeyjSNPzO<> 歩行者はタダです <br> 盗バイは20円 <br> http://imepita.jp/20070919/737190 <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 20:34:59.86 ID:IYnSgtfG0<> 今日のやるなべテンションたかし <>
以下、名無しにかわりましてVIPがお送りします。<>sage<>2007/09/19(水) 20:37:57.12 ID:RtzrGDSY0<> 画像にいちいちわりょｓｗｗ <>
やるなべ </b>◆uMmGs86jSY <b><><>2007/09/19(水) 20:39:33.32 ID:yeyjSNPzO<> 東京から関門海峡まで、約1100km <br> この旗に書き込んでくれた全ての人と、スレを通して見守ってくれた人たちに言っときます <br> 愛してますｗｗｗｗｗｗｗｗｗｗｗｗｗｗ <br>  <br> 九州の皆さんこんばんは <br> VIPからきますたｗｗｗｗｗｗｗ <br>  <br> http://imepita.jp/20070919/739830 <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 20:43:42.85 ID:IYnSgtfG0<> 九州上陸おめ！！ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 20:46:44.75 ID:/f90jAwgO<> 九州上陸オメ！ <br> 俺も愛してうー！ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 20:46:49.91 ID:RtzrGDSY0<> sageてたごめん <br> やったなおめでとう <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 20:47:25.98 ID:uliMdzjTO<> キターーーー！！！ <br> やるなべさんおめでとう！！！ <>
以下、名無しにかわりましてVIPがお送りします。<><>2007/09/19(水) 20:48:22.90 ID:zbZQag0N0<> やっと来たな <br> さて明日は来る方向によっては蛇するかのう <>
