以下、VIPにかわりましてパー速民がお送りします<><>2009/06/11(木) 22:17:23.38 ID:uQTO8LM0<>前スレ <br>【自転車】ニートの俺が日本縦断【安価】 <br>http://yutori.2ch.net/test/read.cgi/news4viptasu/1244211667/ <br><>【自転車】チャリンダーが日本縦断part2【安価】
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/11(木) 23:05:04.49 ID:ORTDfMAO<>こ、ここがパー速…<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/22(月) 12:05:00.09 ID:J520.sAO<>は、はやｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ<br>でもそのつぎにありそうなライダーハウスは、もう岬のほうだったような<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/22(月) 12:06:00.24 ID:ZVXJ8iU0<>おー<br>すごい<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/22(月) 12:06:21.50 ID:J520.sAO<>キャンプ場わかった？<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/22(月) 12:10:49.73 ID:EJJs52SO<>大盛！よかたね<br>コロッケも美味しそう<br>なんか今日は朝からきゅうりが目につくねｗｗｗｗｗｗ<br><>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 12:14:07.33 ID:lBsmwLwo<>今日はのんびり出来るなｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 12:18:35.02 ID:NkMwsEMo<>もう着いちゃったか。<br>その先のライダーハウスは稚内がほとんどだから<br>確実に屋根のあるとこでちゃんと身体休めるなら<br>今日は休んだら？<br>近くの銭湯でも行って身体温めるといいよ。<br>ちなみに宗谷岬まであと90キロくらい。<>
ﾁｬﾘﾝﾀﾞｰ<><>2009/06/22(月) 12:19:01.37 ID:ESAZPAAO<>キャンプ場解ったよ！<br>天塩の道の駅で飯食ってる自衛隊に聞いた<br><br>それと、金のことはいくら使ったかは解らんけど、心配ないよ<br>北海道来てから、パンク修理セット除けば、１日２００～４００円位だから<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 12:20:40.32 ID:lBsmwLwo<>また自衛隊かｗｗｗｗｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 12:25:11.07 ID:NkMwsEMo<>自衛隊遭遇率高いなｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 12:33:10.47 ID:PEmNEMMo<>1日400円以内で暮らせるなんてえらいな<br><br>流石びぱー<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/22(月) 12:40:53.82 ID:T8uIkQQP<>さーてオロロンライン最終だぁ<br>向こうのライブカメラで待ってるよー<>
ﾁｬﾘﾝﾀﾞｰ<><>2009/06/22(月) 13:10:22.60 ID:ESAZPAAO<>お、おまいら！たたた助けてくれ！俺国家機関に狙われてるかもしれない！<br><br>ライダーハウスを見つけたのは良い！<br>だが、本当に目の前に５００匹の自衛隊の巣があるんだ！<br><br>しかも、ずっとこっちを観ている…<br>時々こっち側に歩いてきては周りをうろうろして、こっちをチラ見…<br><br>おかしいとは思ってたんだ…埼玉(?)あたりからずっと、行く先々では頻繁に現れ、最後には俺にライダーハウスの場所まで教えてくれた…<br>ま、まさか奴らガチホモ!?<br>お、俺の純穴を奪う為にずっと憑けてきたのか!?<br><br>http://imepita.jp/20090622/463630<br>http://imepita.jp/20090622/462870<br>http://imepita.jp/20090622/461250<br>http://imepita.jp/20090622/460751<br>http://imepita.jp/20090622/459800<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 13:14:03.71 ID:NkMwsEMo<>ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ<br>チャリンダー、諦めれｗｗｗｗｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 13:14:40.63 ID:oUAWlnIo<>&gt;&gt;499<br>YOU入隊しちゃいなよ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/22(月) 13:14:43.90 ID:T8uIkQQP<>まさかﾁｬﾘﾝﾀﾞｰを護衛する為の<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 13:20:14.77 ID:omi0SN60<>そろそろ北海道で合同演習でもあるんかいな？<br>全国から集まってきてたりして。<br><br>もしそうだったら、向こうもいろんな県から来たJ隊員達が、<br>「おっ！ｱｲﾂ埼玉で見かけたチャリンコ野郎じゃん？」<br>「おお、俺達も岩手で見かけたぜ。」<br>なんて話してるかもよｗｗ<br><br>もちろんJ隊は男の園だし筋骨隆々だからな。流石にﾁｬﾘﾝﾀﾞの純尻も今夜ｱｯｰｰｰｰ!<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/22(月) 13:24:45.41 ID:AG4z3sA0<>いい旅してるねｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ<>
ﾁｬﾘﾝﾀﾞｰ<><>2009/06/22(月) 13:40:38.09 ID:ESAZPAAO<>ガ、ガチホモなんかと一緒に居られるか!?俺は帰るぞ！<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/22(月) 13:42:25.75 ID:WBrtg3Yo<>くどいようだが、しじみ食っとヶ！<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 13:46:58.73 ID:NkMwsEMo<>どこに帰るんだよｗｗ<>
ﾁｬﾘﾝﾀﾞｰ<><>2009/06/22(月) 13:47:21.01 ID:ESAZPAAO<>&gt;&gt;506<br>把握した<br>晩飯に食うよ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/22(月) 14:19:56.18 ID:ZVXJ8iU0<>今晩は長い夜になりそうだなｗｗｗｗｗｗｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 14:21:42.78 ID:PEmNEMMo<>北朝鮮のミサイル問題で日本海沿岸は増強されｔるみたいだけど<br><br>北海道もその一環なのか<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 14:28:19.84 ID:J520.sAO<>ああそうか<br>青森の上通過するかもとか言ってたな<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/22(月) 14:57:15.59 ID:WBrtg3Yo<>&gt;&gt;509<br>自衛隊との長い夜ってことかい？<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 15:02:18.25 ID:D/5fGAAO<>明日のルートは？<br><br>風次第だが是非ともサロベツを走ってほしいな<br>代表的な北海道らしいルートの一つだから<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 15:08:20.69 ID:D/5fGAAO<>&gt;&gt;464<br>これいいね！！<br>来月から北海道ツーリング行くから助かる<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 15:11:36.73 ID:pD68YwAO<>チャリンダーいっそのことよって行ってテント譲ってもらえｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/22(月) 15:14:14.36 ID:swIt4QDO<>軍飯もくれるかもな<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 15:29:19.66 ID:BamD9/Qo<>ついでに風呂も<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/22(月) 15:32:28.55 ID:T8uIkQQP<>そのまま入隊<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/22(月) 15:35:04.84 ID:ORYpBYSO<>お礼にアーッ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 15:35:39.11 ID:pQt5V7go<>就職ｵﾒﾃﾞﾄｰ!www<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 15:47:45.35 ID:BamD9/Qo<>めでたしめでたし<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/22(月) 15:53:26.81 ID:WBrtg3Yo<>自衛隊って、盛り上がるね～。<br>今、ﾁｬﾘﾝﾀﾞｰは、天塩温泉とみた。<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/22(月) 16:03:23.83 ID:UZ2THUAO<>&gt;&gt;515-&gt;&gt;521<br>の流れにﾌｲﾀｗｗｗｗｗｗ<br><>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 16:09:42.07 ID:J520.sAO<>俺も仕事中なのに、腹筋つりそうｗｗｗｗｗｗｗｗｗｗｗｗ<br>ﾎﾞｽｹﾃｰ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/22(月) 16:27:33.23 ID:ORYpBYSO<>じゃあ、次スレは<br>【毎度の行方不明】<br>ﾁｬﾘﾝﾀﾞ-自衛隊に入隊でござるの巻<br>【どこ行った？】<br><br>なんてな<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/22(月) 16:33:26.67 ID:WBrtg3Yo<>迷彩服着て、見えなくなって、<br>余計どこ行った？ってなるね。<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 16:40:08.96 ID:LJbE2wDO<>迷子になるから偵察部隊は無理だよなｗｗｗｗｗｗ<br><br><br><br><br>のんびり過ごしているのかな？<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 16:47:11.56 ID:FmkqOH.P<>夏にチャリ旅するつもりなんだけど、流れ見てるとテントなくて寝袋だけでも大丈夫かな<br>テント買う金もないしかさばるし雨の日だけネカフェに逃げ込めばいい気がするんだけどどう？やれるよな！<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 16:57:49.58 ID:BIiDx82o<>いまチラッと見たら、留萌にも陸自の駐屯地あったんね。<br>遭遇しなかったのは、今思えばメチャ悔しいのうwwwww<br><br>...てか、明日にはもう最北端!!?<br>すごいよー、ﾁｬﾘﾝﾀﾞ!! <br>今日はゆっくり休んでねーーーー。<br><>
ﾁｬﾘﾝﾀﾞｰ<><>2009/06/22(月) 17:03:09.35 ID:ESAZPAAO<>515-521<br>おまいら自重しろｗｗｗｗｗｗ<br><br>暇だったんで、荷物外してﾁｬﾘ漕いでみたら、ジョニーの性能の良さが初めて解った<br><br>くそ重いﾁｬﾘだな～って思ってたけど、そんな事はないのね…<br><br>ﾏｳﾃﾝﾊﾞｲｸみたいなのに凄い軽かったよ<br><br>ライダーハウスの相部屋の人が爺さん３人来た！旅仲間居るのって凄い羨ましい…<br><br>３人で楽しそうに自炊して食べてる…<br><br>ｲｲﾅｧｲｲﾅｧ～<br>VIPに旅OFFって無いのかな？<br><br>ＧＷとかに、みんなで役割分担しながらテント張ってバーベキューやりたいわぁ…<br><br>一人旅じゃ、自炊道具持ち歩いても重くなるだけだし、食材余るし、コンビニ弁当とか、定食屋の方が効率良いもんなぁ…<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/22(月) 17:08:44.67 ID:Gh1aMYDO<>適当に話しかけて食料ゲットしとけｗｗｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 17:10:39.39 ID:vQ07JSMo<>さみしがってんじゃねぇよｗｗｗｗ<br>おまいにはこのｽﾚ住人がついてるじゃねぇか。<br>まぁ俺たちは自宅から（・∀・）ﾆﾔﾆﾔしてるだけだがｗｗｗｗｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 17:12:01.12 ID:ijpoO8M0<>オフはオフ板いけって言われちゃうだろね<br><br>「こんばんは～、どちらからですか？うわあ！うまそう！」<br>とか言いながら近寄るんだ！！！ｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/22(月) 17:13:49.57 ID:ORYpBYSO<>胡瓜と<br>物々交換だ！<br><>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 17:18:57.55 ID:hgMgUK2o<>&gt;&gt;530<br>一人旅の良さは、別のものだしね。<br>これだけ行動できれば、いつでもどこでも行けるだろう。<br><br>東京へ戻ってから、ゆっくりと計画練れ。<br><br>仲間がいるってことは、行き当たりばったりだけじゃだめだしな。<br><br><br>とりあえず、乙。今日はゆっくり休養してくれ。<br>たぶん、明日はペダルが軽くなってるよ。<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 17:40:18.72 ID:MW6gU7E0<>明日はどのルートで稚内目指すんだろ？無難に国道40号？<br><br>道道106号の方が&quot;地球の果て&quot;って感じ(？)がして良かったんだけど<br>40km近く何も無いんだよな…電柱すら無いのには驚いたぜｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 17:52:12.03 ID:3S91Cpc0<>109.64 KB Speed:49.5   [ Book 鈍感力 (単行本) ￥ 1,155 （税込） Amazonで発売中！] <>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 17:53:17.18 ID:pD68YwAO<>&gt;&gt;534<br>つ【胡瓜から】ﾁｬﾘﾝﾀﾞ-の藁しべ長者旅【始まる】<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/22(月) 17:53:52.00 ID:WBrtg3Yo<>&gt;&gt;536<br>バス停も、個人宅前だったりするしね。<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 17:56:18.76 ID:vQ07JSMo<>天塩から宗谷岬最北端の碑まで、国道４０号、国道238号経由で<br>ざっくり計測しておよそ97ｷﾛ。道道106号から国道238経由でも同じくらいかな。<br>距離的には一日で行ける行程だよね。どうするのかなぁ。<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 17:57:25.40 ID:pD68YwAO<>そういや宗谷岬の辺りってライハとかあんのかね？<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 18:03:56.60 ID:MW6gU7E0<>明日で一旦ゴールか(帰りも有るがｗｗ<br><br>最北端の地到達証明書(100円)もらうの忘れるなよｗｗ<br>オレ知らなくてもらわんかった…orz<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/22(月) 18:04:23.62 ID:WBrtg3Yo<>日本最北端到着証明書というのがあるからね。<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/22(月) 18:05:38.24 ID:WBrtg3Yo<>&gt;&gt;542<br>スマヌ、かぶった。<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 18:06:15.07 ID:NkMwsEMo<>&gt;&gt;541<br>あるけど利用料1,000円前後のとこが多い。<br>宗谷岬っていうか稚内市内ね。<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 18:30:55.47 ID:MW6gU7E0<>&gt;&gt;530<br>最近は自炊道具も軽いぜｗｗ<br>http://www.snowpeak.co.jp/catalog/products/detail/504<br>このガスコンロなんて56gだな。鍋もチタンで200g切ってるぞｗｗ<br><br>米を炊くだけでかなり倹約になんぜｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 18:40:06.31 ID:ijpoO8M0<>http://www.tabikaze.net/rh-fl.html<br><br>北海道ライダーハウス一覧<br>どこがいいのかなあ　岬のあたりだと1500円くらいするね<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 18:43:46.30 ID:NkMwsEMo<>みどり湯のジンギスカン付1,500円はいいと思うんだ。<br>北の味覚食べてないだろ…<br>せめてジンギスカンくらいは…<br>19時までに着かなきゃいけないけどな。<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 18:46:38.41 ID:MW6gU7E0<>安さだけなら500円の遊歩人なんだが<br>場所が遠いよな…<br>http://www.hatinosu.net/house/archives/412.php<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 18:54:23.11 ID:ijpoO8M0<>ノシャップあたりまでは、明るいうちに余裕でつきそうだよね<br>宗谷岬から折り返すのか、進んで内陸ルートにするのかによっても変わってくるのかな<br><br>しかし、ネカフェで1980円とかで安い！とか思ってたけど、<br>ここにきてライダーハウスが1500円でも高く感じるねｗｗｗｗｗｗ<br>飯つき1500円はなかなかいいよなーと俺も思う<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 19:28:52.28 ID:vQ07JSMo<>ん～、かなり長い時間レスないな。<br>まぁ自衛隊員もかなりの人数いるんだろうから仕方ないか。<br>明日はｻﾄﾞﾙに座れねぇかもなｗｗｗｗｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 19:37:26.60 ID:ZsFhpcDO<>疲れて寝てるのかな？<br>チャリンダ明日もガンがれ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 19:39:13.95 ID:xT7U0bgo<>&gt;&gt;552<br>いっしょに泊まるおっちゃんたちと持ち上がってんだろう。<br>北海道旅では定番だね<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 20:20:56.48 ID:uw1KfSQo<>&gt;&gt;530<br>オフ板に行けと言われてスレストかけられて終わりだと思う<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 21:04:48.45 ID:ijpoO8M0<>ＡＡの人、旅の人と語らうﾁｬﾘﾝﾀﾞｰとかみたいなーｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/22(月) 22:07:47.13 ID:pXT6qkAO<>&gt;&gt;530<br><br>最近では数少ない『ツーリング専用車』だしね。<br>イイ自転車なんだろうな。<br><br>東京に帰ってから、即売却！なんて事にならないように祈ってるよ！<br><br>まだまだガンバレ！<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/22(月) 22:25:14.29 ID:ux.Ylz2o<>旅してぇなぁ・・・<br>チャリンダーがうらやましい<br><br>ところでレス無いけど平気なのかｗｗ？<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/22(月) 22:28:30.37 ID:lAg/8.Y0<>そして電設へ……<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/22(月) 22:28:42.04 ID:RUxEiz2o<>いつものことｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 22:30:26.65 ID:MTVNPQ60<>入隊して、夜のご挨拶かｗｗｗｗ<br>ｱｯｰｰ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 23:08:32.90 ID:rbZJIIDO<>現地で盛り上がりスレは放置ですね…言い訳はなんて言うかな？電池切れかな？寝てたかな？<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 23:32:46.81 ID:NkMwsEMo<>普通に寝てそうな気がする。<br>建物の中で横になって寝るのって北海道入って初めてじゃね？<br>メシもろくに食わない状態でよくやってると思うよ。<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/22(月) 23:45:06.63 ID:3Tu7mIAO<>ヒグマかも<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/23(火) 00:10:19.06 ID:4v4dxgAO<>そういや北海道入ってからスネーク無しだもんな<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/23(火) 00:19:01.08 ID:DMZcMPg0<>爆睡なんだろうなｗｗ<br><>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/23(火) 00:35:56.89 ID:uWMeNO20<>爆睡<br>睡Ｘ　唾○<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/23(火) 01:39:28.79 ID:UFZV19s0<>爺様達との濃厚な4Pでお疲れなんだな<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/23(火) 01:49:31.06 ID:g36uI6SO<>爺様と自衛隊か・・<br>何Ｐだ数えらんね<br>無事だといいが。<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/23(火) 02:13:47.26 ID:W.7iFHA0<>それより雨みたいだが…<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/23(火) 02:21:45.93 ID:07Dcjdco<>昼過ぎまで雨みたいだね。しかも朝まで雷らしいし。<br>今夜は屋根のあるところにいるだろうから<br>いつもよりはちょっとだけ安心だけど。<br>昼過ぎまで待ったら90キロあるから稚内のライダーハウスの<br>受付時間に間に合わないのかな？<br>また留萌の二の舞にだけはならないといいのだけれど。<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/23(火) 02:34:01.81 ID:W.7iFHA0<>稚内市街地までなら65kmぐらいだぜ。<br>たた、食費に余裕が有るならもう一泊しても良さそう。<br><br>天塩の方が宿泊費安いもんなｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/23(火) 02:39:17.01 ID:07Dcjdco<>そっか。何も明日無理して宗谷岬行かなくても<br>稚内で1泊してから日中に林蔵さんのとこに行けばいいもんな。<br>チャリンダーはこのまま海沿い通るのかな？<br>内陸ルートかな？<br>何にしても最北端まであとちょっとだからがんがれ！<>
ﾁｬﾘﾝﾀﾞｰ<><>2009/06/23(火) 04:42:09.20 ID:VpK2JsAO<>おは…<br>凄い雨だよ…<br>今日はライダーハウスでもう１泊するかも…<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/23(火) 04:54:29.07 ID:e2xOrIAO<>おはよー<br><br>一応やむらしいが無理はしないほうがいいかもしれんね<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/23(火) 05:24:16.07 ID:HfDt/VIo<>おはよー。10時くらいから夕方までは晴れるぽいね。<br>しかも気温が結構上がるみたい。<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/23(火) 05:40:00.54 ID:DMZcMPg0<>無理すんなもう一泊したら<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/23(火) 05:41:53.54 ID:W.7iFHA0<>おはやう<br>初ライハはどうだった？ｗｗ<br><br>とりあえず、止むまで二度寝すればいいさｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/23(火) 05:59:47.09 ID:HfDt/VIo<>ウェザーニュースとテレビの天気予報違うな・・<br>明日の朝までは雨が降りやすい天気だがそれ以降はいい天気が続くぽいね<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/23(火) 06:09:32.57 ID:uFUtB6U0<>チャリンダーのアクシデント遭遇率タカス<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/23(火) 06:10:34.51 ID:sgfyOkDO<>http://imepita.jp/20090623/220890<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/23(火) 06:26:16.20 ID:W.7iFHA0<>&gt;&gt;580<br>なんだかキツそうなのが接近中…<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/23(火) 06:44:30.27 ID:yLCZ2AAO<>おはよー。北端までｷﾀのかよ…<br>感慨深いな…<br>よくがんがつてる。<br>応援いたしておるぞ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/23(火) 06:45:03.00 ID:uFUtB6U0<>今日は動かないほうがいいなｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/23(火) 06:59:21.74 ID:Rdmw9MDO<>道民だが今日はそっち方面午前中はかなりヤバイなｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/23(火) 07:36:53.36 ID:qLKqnSso<>ｵﾊｰ　道民だが私怨してやりたいんだが、なかなか日程が合わぬｽﾏﾇ･･･<br>小樽は現在快晴だよ。今日は暑くなりそうだ。<br><br>ﾁｬﾘﾝﾀﾞｰの帰路はどうなってるのかな？<br>都合がつけば、ジンギスカンでも喰らわしてやりたいｿﾞ････<br><br>ただ、明日まで車は入院中だがな<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/23(火) 07:37:45.68 ID:qLKqnSso<>ｵﾊｰ　道民だが私怨してやりたいんだが、なかなか日程が合わぬｽﾏﾇ･･･<br>小樽は現在快晴だよ。今日は暑くなりそうだ。<br><br>ﾁｬﾘﾝﾀﾞｰの帰路はどうなってるのかな？<br>都合がつけば、ジンギスカンでも喰らわしてやりたいｿﾞ････<br><br>ただ、明日まで車は入院中だがな<br><>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/23(火) 07:43:01.79 ID:qLKqnSso<>ｽﾏﾇ　エラーで連投してしまったｏｒｚ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/23(火) 08:04:37.84 ID:u9kMmOEo<>てか今日稚内雨すごいんだよなぁ･･･昨日もだけど･･･<br>天塩からでもこの雨じゃちときっついなぁ雷もすげぇし･･･<br>ついたらスネークしたいな～なんて思うができるかなぁ～ｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/23(火) 08:08:28.09 ID:fhS8sHUo<>利尻・礼文にいたっては大雨警報でてるもんなｗｗ<br>稚内くらいまで行ければいいなとは思うが・・・まぁｶﾞﾝｶﾞﾚｗｗｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/23(火) 08:18:27.32 ID:uCCNzgSO<>おあよ～ そうかそっちは大変そうだね 北海道にもスネークさん候補いるみたいでちょっと安心 出会えるといいね もうすぐゴールだけど無理しないでね<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/23(火) 08:43:14.10 ID:uFUtB6U0<>8時半過ぎから夕方にかけて、一旦雨は止む気配がある<br>小雨程度なら、一気に稚内のライダーハウスまで行くか？<>
ﾁｬﾘﾝﾀﾞｰ<><>2009/06/23(火) 10:13:27.66 ID:VpK2JsAO<>昨日の夜はスッゴい爆睡してしまった…<br>昨日の晩飯と朝食まだ食ってなくて腹減った…<br>そろそろ、道の駅開いたかな？アサリ食いにいこうと思う<br><br>さっきまで、ﾁｬﾘﾀﾞｰのじっちゃん達にいろいろﾁｬﾘについて聞いたよ<br>タイヤのフレームとかチェーンに付着した砂利とか塵とかを拭き取ってあげることで、ペダルを踏んだとき軽くなるとか、ブレーキのゴムの保ちが良くなるとか…いろいろ<br><br>今は、ﾁｬﾘの洗車し終わって、後は油をさしてあげるだけ！<br>ひとまず午前中は天気の様子見て、飯食って温泉入ります！<br>最後に風呂入ったのフェリーの中だったし…<br>まぁ、いちよう今までは公園とかキャンプ場の水道使って洗ったりもしてたんだけど…<br>せっかく温泉あるんだし、入りたいじゃん？<br><br>http://imepita.jp/20090623/353360<br><br><>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/23(火) 10:20:20.80 ID:fhS8sHUo<>&gt;&gt;592<br>ﾁｬﾘもﾁｬﾘﾝﾀﾞもﾋﾟｶﾋﾟｶだなｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/23(火) 10:31:07.12 ID:anWoVr2o<>温泉はてしお温泉夕映かな？<>
ﾁｬﾘﾝﾀﾞｰ<><>2009/06/23(火) 10:35:42.17 ID:VpK2JsAO<>風が強くて自衛隊のテント飛びそうｗｗ一生懸命補強してるしｗｗｗｗｗｗ<br><br>なんかあったとき助けてもらおうかと思ったけど、ありゃ駄目だね！自分のことで手一杯って感じがするｗｗｗｗｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/23(火) 10:44:53.79 ID:uFUtB6U0<>チャリンダー、自分より自衛隊が心配の巻<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/23(火) 10:48:39.07 ID:7haW8aAo<>早く助けに行くんだ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/23(火) 10:52:48.22 ID:anWoVr2o<>自衛隊gngr<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/23(火) 10:55:04.74 ID:fhS8sHUo<>&gt;&gt;595<br>自衛隊のﾃﾝﾄの真ん中でおまいのﾃﾝﾄを張るんだ！！<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/23(火) 11:20:32.74 ID:j9yty1co<>チャリンダー！アサリじゃね～よ！<br>し・じ・み！<>
